-7.733799999999999564e-01,-1.682700000000000085e+00,-2.956400000000000361e+00,-4.870099999999999874e+00,-7.967499999999999361e+00,-1.267600000000000016e+01,-1.774299999999999855e+01,-2.537000000000000099e+01,-3.718799999999999528e+01,-5.605100000000000193e+01,-8.518500000000000227e+01,-1.191099999999999994e+02,-1.526299999999999955e+02,-1.722600000000000193e+02,-1.808299999999999841e+02,-1.880800000000000125e+02,-1.942699999999999818e+02
9.695600000000000662e+00,2.085500000000000043e+01,3.677600000000000335e+01,6.231799999999999784e+01,9.954200000000000159e+01,1.576599999999999966e+02,2.156299999999999955e+02,3.033299999999999841e+02,4.402100000000000364e+02,6.469200000000000728e+02,9.592100000000000364e+02,1.308200000000000045e+03,1.658000000000000000e+03,1.858899999999999864e+03,1.922599999999999909e+03,1.991999999999999773e+03,2.051900000000000091e+03
6.701500000000000057e+01,1.454099999999999966e+02,2.582699999999999818e+02,4.365000000000000000e+02,7.068299999999999272e+02,1.129199999999999818e+03,1.563200000000000045e+03,2.222200000000000273e+03,3.248200000000000273e+03,4.829199999999999818e+03,7.247300000000000182e+03,9.982299999999999272e+03,1.274500000000000000e+04,1.435100000000000000e+04,1.490600000000000000e+04,1.547800000000000000e+04,1.597000000000000182e+04
2.817899999999999849e+01,6.182299999999999329e+01,1.115700000000000074e+02,1.903100000000000023e+02,3.132699999999999818e+02,5.050000000000000000e+02,7.055800000000000409e+02,1.009899999999999977e+03,1.493600000000000136e+03,2.247199999999999818e+03,3.419599999999999909e+03,4.761500000000000000e+03,6.119399999999999636e+03,6.907599999999999454e+03,7.175899999999999636e+03,7.457000000000000000e+03,7.698899999999999636e+03
1.681700000000000139e-01,3.555699999999999972e-01,7.654399999999998983e-01,1.377099999999999991e+00,2.598199999999999843e+00,3.518699999999999939e+00,4.572700000000000209e+00,5.159199999999999342e+00,7.487300000000000288e+00,9.689899999999999736e+00,1.302000000000000135e+01,1.828999999999999915e+01,2.072499999999999787e+01,2.154500000000000171e+01,1.886299999999999955e+01,1.900199999999999889e+01,1.952899999999999991e+01
-1.658799999999999997e-01,-3.927099999999999480e-01,-7.342499999999999583e-01,-1.339299999999999935e+00,-2.335600000000000342e+00,-3.972599999999999909e+00,-5.787700000000000067e+00,-8.529899999999999594e+00,-1.308100000000000129e+01,-2.067000000000000171e+01,-3.248799999999999955e+01,-4.633700000000000330e+01,-6.003099999999999881e+01,-6.809400000000000830e+01,-7.140500000000000114e+01,-7.430899999999999750e+01,-7.677300000000001035e+01
-1.975800000000000223e+00,-4.274000000000000021e+00,-7.479600000000000470e+00,-1.235100000000000087e+01,-1.986700000000000088e+01,-3.138799999999999812e+01,-4.325100000000000477e+01,-6.083200000000000074e+01,-8.760699999999999932e+01,-1.300000000000000000e+02,-1.940300000000000011e+02,-2.675099999999999909e+02,-3.414499999999999886e+02,-3.865799999999999841e+02,-4.045199999999999818e+02,-4.210699999999999932e+02,-4.350499999999999545e+02
1.782600000000000184e+00,4.016399999999999970e+00,7.580599999999999561e+00,1.372000000000000064e+01,2.339600000000000080e+01,3.906499999999999773e+01,5.601299999999999812e+01,8.304100000000001103e+01,1.280600000000000023e+02,1.980999999999999943e+02,3.118500000000000227e+02,4.405600000000000023e+02,5.731100000000000136e+02,6.442699999999999818e+02,6.651100000000000136e+02,6.897699999999999818e+02,7.113500000000000227e+02
-3.903299999999999548e-01,-7.834599999999999342e-01,-1.087599999999999900e+00,-1.403399999999999981e+00,-1.457400000000000029e+00,-1.625099999999999989e+00,-1.153299999999999992e+00,4.442799999999999354e-03,4.011599999999999611e+00,1.014299999999999891e+01,2.462699999999999889e+01,4.051399999999999579e+01,5.764999999999999858e+01,6.363700000000000045e+01,6.254200000000000159e+01,6.448799999999999955e+01,6.651000000000000512e+01
-9.722800000000000331e-01,-2.154700000000000060e+00,-3.853299999999999947e+00,-6.575499999999999901e+00,-1.073000000000000043e+01,-1.748799999999999955e+01,-2.450100000000000122e+01,-3.526999999999999602e+01,-5.194400000000000261e+01,-7.861599999999999966e+01,-1.193200000000000074e+02,-1.662199999999999989e+02,-2.142500000000000000e+02,-2.427899999999999920e+02,-2.537300000000000182e+02,-2.639200000000000159e+02,-2.724599999999999795e+02
8.309499999999999664e-01,1.760699999999999932e+00,3.049199999999999910e+00,4.973300000000000054e+00,7.782600000000000406e+00,1.198499999999999943e+01,1.610699999999999932e+01,2.226699999999999946e+01,3.143399999999999750e+01,4.483899999999999864e+01,6.468699999999999761e+01,8.631699999999999307e+01,1.078599999999999994e+02,1.201500000000000057e+02,1.240900000000000176e+02,1.284000000000000057e+02,1.321100000000000136e+02
6.305000000000000604e-01,1.310599999999999987e+00,2.241600000000000037e+00,3.580400000000000027e+00,5.484199999999999520e+00,8.233999999999999986e+00,1.084399999999999942e+01,1.470199999999999996e+01,2.028999999999999915e+01,2.787700000000000244e+01,3.892300000000000182e+01,5.050600000000000023e+01,6.186699999999999733e+01,6.791199999999999193e+01,6.947299999999999898e+01,7.155000000000001137e+01,7.338899999999999579e+01
5.778799999999999493e-01,1.191999999999999948e+00,2.033999999999999808e+00,3.220200000000000173e+00,4.899399999999999977e+00,7.234600000000000364e+00,9.428000000000000824e+00,1.264900000000000091e+01,1.735000000000000142e+01,2.328900000000000148e+01,3.211800000000000210e+01,4.097000000000000597e+01,4.952300000000000324e+01,5.336299999999999955e+01,5.380700000000000216e+01,5.507600000000000051e+01,5.628000000000000114e+01
4.133999999999999897e-01,8.430500000000000771e-01,1.427999999999999936e+00,2.230900000000000105e+00,3.371199999999999974e+00,4.879199999999999982e+00,6.271699999999999164e+00,8.260900000000001242e+00,1.113199999999999967e+01,1.449699999999999989e+01,1.950900000000000034e+01,2.428800000000000026e+01,2.872299999999999898e+01,3.048400000000000176e+01,3.036400000000000077e+01,3.094899999999999807e+01,3.155700000000000216e+01
8.850999999999999979e-01,1.868999999999999995e+00,3.221499999999999808e+00,5.214000000000000412e+00,8.155999999999998806e+00,1.243900000000000006e+01,1.663300000000000267e+01,2.277899999999999991e+01,3.185099999999999554e+01,4.485300000000000153e+01,6.390500000000000824e+01,8.468200000000000216e+01,1.048299999999999983e+02,1.163799999999999955e+02,1.200900000000000034e+02,1.241899999999999835e+02,1.277700000000000102e+02
7.197400000000000464e-01,1.537799999999999834e+00,2.676800000000000068e+00,4.395299999999999763e+00,6.922100000000000364e+00,1.072600000000000087e+01,1.449000000000000021e+01,2.012300000000000111e+01,2.859400000000000119e+01,4.106799999999999784e+01,5.962300000000000466e+01,7.990700000000001069e+01,1.000300000000000011e+02,1.114599999999999937e+02,1.151499999999999915e+02,1.191499999999999915e+02,1.225900000000000034e+02
5.246000000000000663e-01,1.115199999999999969e+00,1.939499999999999780e+00,3.178599999999999870e+00,5.006000000000000227e+00,7.747999999999999332e+00,1.046599999999999930e+01,1.452400000000000091e+01,2.063400000000000034e+01,2.962199999999999989e+01,4.304099999999999682e+01,5.778399999999999892e+01,7.242200000000001125e+01,8.074399999999999977e+01,8.344899999999999807e+01,8.638100000000000023e+01,8.890999999999999659e+01
6.941800000000000193e-01,1.476599999999999913e+00,2.567499999999999893e+00,4.202799999999999869e+00,6.617199999999999527e+00,1.022499999999999964e+01,1.380000000000000071e+01,1.912500000000000000e+01,2.714199999999999946e+01,3.887700000000000244e+01,5.639400000000000546e+01,7.561299999999999955e+01,9.462800000000000011e+01,1.053799999999999955e+02,1.088500000000000085e+02,1.126400000000000006e+02,1.159200000000000017e+02
7.774100000000000454e-01,1.657399999999999984e+00,2.884300000000000086e+00,4.723899999999999544e+00,7.453899999999999970e+00,1.152100000000000080e+01,1.556099999999999817e+01,2.156400000000000006e+01,3.061100000000000065e+01,4.385900000000000176e+01,6.362799999999999301e+01,8.534000000000000341e+01,1.067300000000000040e+02,1.188500000000000085e+02,1.227699999999999960e+02,1.270499999999999972e+02,1.307500000000000000e+02
5.743300000000000072e-01,1.227000000000000091e+00,2.137499999999999734e+00,3.507899999999999796e+00,5.554700000000000415e+00,8.606600000000000250e+00,1.165000000000000036e+01,1.616300000000000026e+01,2.296099999999999852e+01,3.299199999999999733e+01,4.791599999999999682e+01,6.440999999999999659e+01,8.061700000000000443e+01,8.993299999999999272e+01,9.303000000000000114e+01,9.632599999999999341e+01,9.917600000000000193e+01
2.916649999999999798e-02,5.833499999999999797e-02,1.020850000000000091e-01,1.677100000000000257e-01,2.661449999999999649e-01,4.138000000000000012e-01,5.614500000000000046e-01,7.829500000000000348e-01,1.115150000000000086e+00,1.613499999999999934e+00,2.361000000000000210e+00,3.194350000000000023e+00,4.027700000000000280e+00,4.513849999999999696e+00,4.684000000000000163e+00,4.854149999999999743e+00,5.000000000000000000e+00
4.285209598219999805e+00,4.285209598219999805e+00,4.285209598219999805e+00,4.285209598219999805e+00,4.285209598219999805e+00,4.285209598219999805e+00,4.285209598219999805e+00,4.285209598219999805e+00,4.285209598219999805e+00,4.285209598219999805e+00,4.285209598219999805e+00,4.285209598219999805e+00,4.285209598219999805e+00,4.285209598219999805e+00,4.285209598219999805e+00,4.285209598219999805e+00,4.285209598219999805e+00
6.860331452350000303e-01,6.860331452350000303e-01,6.860331452350000303e-01,6.860331452350000303e-01,6.860331452350000303e-01,6.860331452350000303e-01,6.860331452350000303e-01,6.860331452350000303e-01,6.860331452350000303e-01,6.860331452350000303e-01,6.860331452350000303e-01,6.860331452350000303e-01,6.860331452350000303e-01,6.860331452350000303e-01,6.860331452350000303e-01,6.860331452350000303e-01,6.860331452350000303e-01
3.498028057860000040e+00,3.498028057860000040e+00,3.498028057860000040e+00,3.498028057860000040e+00,3.498028057860000040e+00,3.498028057860000040e+00,3.498028057860000040e+00,3.498028057860000040e+00,3.498028057860000040e+00,3.498028057860000040e+00,3.498028057860000040e+00,3.498028057860000040e+00,3.498028057860000040e+00,3.498028057860000040e+00,3.498028057860000040e+00,3.498028057860000040e+00,3.498028057860000040e+00
3.242759976519999920e+00,3.242759976519999920e+00,3.242759976519999920e+00,3.242759976519999920e+00,3.242759976519999920e+00,3.242759976519999920e+00,3.242759976519999920e+00,3.242759976519999920e+00,3.242759976519999920e+00,3.242759976519999920e+00,3.242759976519999920e+00,3.242759976519999920e+00,3.242759976519999920e+00,3.242759976519999920e+00,3.242759976519999920e+00,3.242759976519999920e+00,3.242759976519999920e+00
